customer_id,Fitness__forecast,Food__forecast,Friend Activities__forecast,Gifts__forecast,Groceries__forecast,Hobbies__forecast,Housing and Utilities__forecast,Medical/Dental__forecast,Personal Hygiene__forecast,Shopping__forecast,Subscriptions__forecast,Transportation__forecast,Travel__forecast,Fitness__avg_txn,Food__avg_txn,Friend Activities__avg_txn,Gifts__avg_txn,Groceries__avg_txn,Hobbies__avg_txn,Housing and Utilities__avg_txn,Medical/Dental__avg_txn,Personal Hygiene__avg_txn,Shopping__avg_txn,Subscriptions__avg_txn,Transportation__avg_txn,Travel__avg_txn,Fitness__n_txn,Food__n_txn,Friend Activities__n_txn,Gifts__n_txn,Groceries__n_txn,Hobbies__n_txn,Housing and Utilities__n_txn,Medical/Dental__n_txn,Personal Hygiene__n_txn,Shopping__n_txn,Subscriptions__n_txn,Transportation__n_txn,Travel__n_txn,Fitness__max30d,Food__max30d,Friend Activities__max30d,Gifts__max30d,Groceries__max30d,Hobbies__max30d,Housing and Utilities__max30d,Medical/Dental__max30d,Personal Hygiene__max30d,Shopping__max30d,Subscriptions__max30d,Transportation__max30d,Travel__max30d,Fitness__velocity,Food__velocity,Friend Activities__velocity,Gifts__velocity,Groceries__velocity,Hobbies__velocity,Housing and Utilities__velocity,Medical/Dental__velocity,Personal Hygiene__velocity,Shopping__velocity,Subscriptions__velocity,Transportation__velocity,Travel__velocity
CUST_0083,988.1,21.77,106.68,474.13,3.07,15.98,236.02,72.18,167.64,1712.0,13.63,37.02,725.92,629.3847058823529,23.73875,70.45125,453.5486956521739,3.54,437.87,1101.5536363636363,667.015,127.81888888888888,2674.781111111111,13.797142857142857,63.18000000000001,598.01,17.0,8.0,8.0,23.0,2.0,2.0,11.0,6.0,9.0,9.0,14.0,12.0,7.0,2178.73,58.5,218.5,3950.8,4.89,484.75,5000.0,1000.0,400.0,6000.0,36.72,450.68,1268.27,0.5,1.0,1.0,2.0,1.0,1.0,1.0,0.5,2.0,0.8931499999999999,0.5,2.0,1.0
CUST_0084,271.62,87.96,40.18,64.59,30.59,10.98,83.2,115.64,18.7,1682.39,6.27,1.63,283.35,552.2961111111111,99.812,39.72625,101.44333333333333,33.18666666666667,49.873333333333335,103.55999999999999,451.08142857142855,17.2825,2627.9392307692306,14.42,18.048333333333336,283.35,18.0,10.0,8.0,15.0,3.0,6.0,5.0,7.0,12.0,13.0,6.0,6.0,1.0,2648.42,430.14,75.47,273.02,41.91,144.22,249.79,958.31,36.47,6000.0,37.010000000000005,42.69,283.35,0.5,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0
CUST_0085,1173.91,40.63,45.79,108.72,18.28,38.89,27.15,213.16,18.17,2236.91,9.47,4.85,460.9,515.7207692307692,40.52,71.91454545454546,243.7525,15.684285714285712,155.27142857142857,99.24933333333334,414.11642857142857,16.5125,3000.0,16.406,40.47571428571428,941.7239999999999,13.0,6.0,11.0,4.0,7.0,7.0,15.0,14.0,4.0,5.0,10.0,7.0,5.0,2523.92,55.99,244.84,501.41,24.75,432.96,296.55,1191.26,19.15,6000.0,60.44,131.01,2000.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0
CUST_0086,144.49,13.58,389.55,123.86,6.24,50.84,347.58,67.58,5.92,389.78,5.58,36.99,596.83,116.65,12.749285714285715,225.885,472.4944444444444,6.5649999999999995,134.43190476190478,1032.3771428571429,520.2285714285714,6.095,2349.132222222222,14.217500000000001,219.71777777777777,578.347,8.0,14.0,12.0,9.0,2.0,21.0,7.0,7.0,6.0,9.0,4.0,9.0,10.0,255.68,46.76,992.27,1153.0400000000002,7.57,713.76,5000.0,808.8,12.11,6000.0,16.62,734.83,2000.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,1.0,0.5
CUST_0087,194.7,53.99,266.99,237.57,0.0,24.84,397.88,49.68,15.32,1628.36,14.92,26.22,666.43,176.798,32.160000000000004,286.79375,173.924,0.0,114.31916666666666,1023.21875,322.38176470588235,11.698749999999999,1803.368,27.700714285714287,70.8452,603.1283333333333,20.0,17.0,8.0,10.0,0.0,12.0,8.0,17.0,8.0,5.0,14.0,25.0,6.0,580.08,193.94,800.29,759.13,0.0,338.53,4049.3799999999997,750.34,32.51,3000.0,51.04,373.1,1495.1100000000001,0.6095100864553313,0.5,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0
CUST_0088,848.07,61.22,57.22,741.22,26.48,17.36,30.93,146.99,64.37,1273.62,24.44,3.71,371.02,788.03,51.595,56.876,913.41,25.117142857142856,96.528,67.692,459.488,21.82764705882353,2084.6125,25.232999999999997,34.5775,363.3275,10.0,2.0,5.0,12.0,14.0,10.0,5.0,15.0,17.0,16.0,10.0,4.0,4.0,1889.97,94.07,77.46,2125.13,69.48,258.41,93.05,1000.0,63.599999999999994,5574.88,51.480000000000004,41.99,775.3,1.0,0.5,1.0,1.2600645986286572,1.0,0.5,1.0,1.0,1.0,2.0,2.0,1.0,0.5
CUST_0089,135.95,75.8,263.57,361.77,8.73,18.43,920.26,47.4,9.09,835.65,4.04,2.62,115.88,48.60285714285715,156.86727272727273,279.2725,302.6744444444444,7.713333333333334,112.14,2557.955,290.24555555555554,23.554444444444446,456.71375,10.6,22.958571428571425,136.555,7.0,11.0,4.0,9.0,3.0,9.0,4.0,9.0,9.0,8.0,3.0,7.0,4.0,130.26,500.0,503.79,848.29,8.34,224.15,5000.0,886.57,58.28,1486.76,12.41,56.519999999999996,302.83,1.0,0.5,1.0,0.5,1.0,2.0,0.5,1.0,0.5,0.5,0.5,0.5,1.0
CUST_0090,433.04,56.16,171.28,146.22,18.82,33.86,51.78,67.67,11.9,1118.32,8.45,13.32,823.81,424.3566666666666,60.10166666666667,159.57857142857142,240.89499999999998,29.161666666666665,77.515625,96.28923076923077,375.2,12.57,1797.566923076923,39.66,276.56,361.445,3.0,6.0,14.0,10.0,6.0,16.0,13.0,10.0,2.0,13.0,8.0,3.0,14.0,478.55,158.9,363.69,563.24,83.74,305.22,229.01,620.02,13.69,4464.54,64.5,554.55,1139.52,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5
CUST_0091,355.71,101.84,106.01,475.73,11.98,16.04,779.81,160.64,354.74,1315.35,17.87,46.62,641.7,286.81,39.03272727272727,166.0247619047619,276.3781818181818,21.732222222222223,97.11444444444444,1885.636,336.71,340.778,1827.2795652173913,34.47272727272727,165.02875,623.75,3.0,11.0,21.0,11.0,18.0,9.0,5.0,13.0,15.0,23.0,11.0,16.0,3.0,711.24,170.46,602.75,643.38,85.41,220.99,6663.3,981.31,682.6700000000001,6000.0,110.07,640.6099999999999,989.52,1.0,1.0,0.5,2.0,2.0,1.0,0.5,2.0,0.5,1.0,0.5,1.0,1.0
CUST_0092,350.07,59.4,120.97,286.24,77.83,0.0,991.01,6.7,2.93,1055.12,6.27,29.46,19.98,242.92,54.33375,158.5275,719.3100000000001,47.68666666666667,0.0,895.3450000000001,364.04,2.7199999999999998,2354.977222222222,10.038,82.8409090909091,20.02,10.0,8.0,8.0,7.0,3.0,0.0,8.0,1.0,2.0,18.0,10.0,11.0,3.0,877.66,109.09,465.71000000000004,3580.47,100.62,0.0,4632.320000000001,364.04,3.25,6000.0,28.380000000000003,239.68,40.04,0.5,1.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,2.0,0.5
CUST_0093,28.11,60.17,376.72,209.27,15.1,5.48,157.72,31.73,299.25,574.66,5.91,0.88,478.69,26.825,60.2325,376.77,181.0666666666667,11.518,43.34285714285714,420.8875,144.24249999999998,124.11214285714286,2444.2475,25.272499999999997,18.064999999999998,325.47499999999997,4.0,4.0,4.0,9.0,5.0,7.0,4.0,12.0,14.0,8.0,12.0,6.0,6.0,33.46,77.48,920.33,444.05,33.18,63.58,1357.51,562.26,432.05,6000.0,90.85,68.85,1374.3999999999999,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5084577114427861,0.5,1.0
CUST_0094,1135.43,248.04,0.0,296.03,25.2,5.24,1022.74,31.77,127.52,258.35,12.92,17.82,467.84,475.5513333333334,67.75833333333334,0.0,251.0285714285714,12.36,72.85249999999999,2402.318,434.3225,239.565,634.3223076923077,30.066000000000003,89.20818181818183,453.16285714285715,15.0,12.0,0.0,7.0,5.0,8.0,10.0,4.0,10.0,13.0,5.0,11.0,14.0,1824.01,391.45,0.0,595.27,22.47,105.85,7266.19,587.31,400.0,3364.58,55.6,401.73,2000.0,0.5,1.0,0.0,2.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5
CUST_0095,0.0,47.42,138.39,56.48,44.18,3.69,185.24,102.33,288.99,2002.02,3.94,10.64,338.1,0.0,48.513333333333335,183.69,118.27,19.440714285714286,68.12,241.82999999999998,618.4288888888889,296.23,2327.4375,9.338333333333333,91.64,382.075,0.0,9.0,4.0,1.0,14.0,3.0,14.0,9.0,7.0,4.0,6.0,7.0,2.0,0.0,85.56,281.33,118.27,63.17,97.58,1818.09,1886.9,400.0,3000.0,14.45,230.61,508.83,0.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0
CUST_0096,262.22,205.53,299.19,28.55,25.14,12.12,1116.71,4.81,6.58,222.36,15.48,5.52,717.08,268.99,66.503,302.3441666666667,100.155,17.95375,220.42333333333332,1194.598,51.464,6.59,215.53833333333333,28.76,76.53375,635.4633333333333,8.0,10.0,12.0,2.0,8.0,3.0,10.0,5.0,2.0,6.0,12.0,8.0,12.0,487.35,268.82,1000.0,153.98,31.61,270.81,5000.0,88.21000000000001,6.62,341.53,50.12,391.68,1434.33,1.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5
CUST_0097,129.46,40.85,437.97,502.25,37.65,28.95,263.56,32.17,8.38,2275.36,18.35,3.14,102.99,266.4614285714286,46.58777777777778,199.93545454545455,490.675,37.32769230769231,111.492,594.2900000000001,347.53200000000004,9.25,3000.0,35.19266666666667,63.593333333333334,224.03666666666666,7.0,9.0,22.0,12.0,13.0,10.0,9.0,5.0,2.0,6.0,15.0,3.0,9.0,621.6,105.36,1000.0,1614.25,123.01,376.89,2639.09,781.89,10.38,3000.0,122.22,68.4,988.69,1.0,1.0,2.0,2.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0098,537.05,83.98,207.84,14.39,21.84,9.62,38.3,46.92,31.69,141.77,13.21,117.98,361.52,805.088,70.853,171.63272727272727,28.525,10.852857142857143,118.36555555555555,96.20333333333333,507.47800000000007,87.1985,2297.385,23.2,346.23812499999997,323.50666666666666,10.0,10.0,11.0,4.0,7.0,9.0,6.0,10.0,20.0,8.0,12.0,16.0,3.0,1988.15,214.18,409.32,47.44,12.95,372.4,211.51,1391.62,409.62,6000.0,64.94,1391.67,587.52,0.5656313658426174,1.0,2.0,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.6004116977356626,0.5
CUST_0099,875.13,7.42,266.0,256.41,45.34,12.75,2630.29,162.5,114.78,1351.22,10.73,87.66,849.96,957.3683333333333,17.237142857142857,255.29000000000002,459.73249999999996,35.217600000000004,139.594,2687.773333333333,391.5852173913043,151.36266666666668,2150.120909090909,23.030833333333334,226.58347826086955,586.1483333333333,6.0,7.0,8.0,8.0,25.0,5.0,12.0,23.0,15.0,11.0,12.0,23.0,6.0,2653.87,28.3,802.44,1438.75,194.52,261.53,5000.0,1637.3,433.96,6214.96,97.78,1363.76,2000.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.5961521009165985,1.0
CUST_0100,651.07,46.33,104.57,115.16,40.6,27.5,405.0,20.28,30.83,3380.47,5.22,0.68,918.7,274.5111111111111,41.664,90.06666666666666,472.34777777777776,40.63181818181818,219.34428571428572,1762.6472727272726,261.5175,108.19666666666666,2896.9344444444446,13.116,21.3925,933.835,9.0,5.0,3.0,9.0,11.0,7.0,11.0,4.0,9.0,9.0,5.0,4.0,10.0,1100.08,56.96,217.95,1802.6399999999999,150.0,364.19,5080.15,627.38,400.0,3000.0,18.11,54.73,4000.0,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.7477148080438758,0.5
CUST_0101,499.18,13.13,44.83,449.43,7.77,1.79,268.92,8.92,101.06,124.75,9.13,20.93,559.82,569.4066666666666,13.13,87.315,592.9215384615385,7.832222222222222,49.075,623.3453846153845,484.46,132.35857142857142,746.83,20.346666666666668,414.9266666666667,400.2666666666667,12.0,1.0,4.0,13.0,9.0,2.0,13.0,1.0,7.0,5.0,9.0,3.0,6.0,2218.78,13.13,193.0,3259.1,17.060000000000002,52.52,2474.41,484.46,400.0,1394.17,45.03,481.24,700.72,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0
CUST_0102,281.48,33.12,559.32,79.03,14.98,0.0,21.65,42.55,190.02,2007.17,28.11,14.97,21.04,299.42,33.99714285714286,275.1942857142857,105.75083333333333,12.6825,0.0,59.48,466.58000000000004,74.3225,3000.0,25.421333333333333,56.781875,20.136000000000003,6.0,7.0,14.0,12.0,8.0,0.0,3.0,5.0,24.0,2.0,15.0,16.0,5.0,818.41,96.01,559.34,396.28,24.32,0.0,65.51,671.8,400.0,3000.0,136.75,445.88,46.33,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0600695706349619,1.7098459127709584,1.0,2.0,1.0,0.5
CUST_0103,1380.68,29.39,58.16,311.65,42.24,11.29,68.73,10.28,73.38,1446.72,20.17,4.19,466.86,605.9522727272728,30.46,58.884,419.436,42.239999999999995,60.01523809523809,144.66555555555556,102.24,127.78857142857143,2520.8025000000002,22.458,24.097,568.28,22.0,2.0,5.0,10.0,2.0,21.0,9.0,4.0,14.0,12.0,5.0,10.0,12.0,3692.19,31.83,118.93,2119.45,42.33,308.16999999999996,252.52,147.17,427.3,3000.0,60.64,65.8,1968.59,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,2.0,0.5,1.0
CUST_0104,152.0,306.84,353.84,39.79,7.83,8.9,463.25,28.25,86.59,1684.91,17.63,32.84,592.06,261.49,115.625,320.25,71.295,11.688749999999999,60.82625,1045.4883333333335,307.146,221.84444444444443,2398.686875,25.7404,104.94949999999999,528.3328571428572,8.0,10.0,2.0,2.0,8.0,8.0,12.0,5.0,9.0,16.0,25.0,20.0,7.0,956.04,479.40000000000003,462.82,79.94,29.14,177.68,5145.94,611.42,400.0,9000.0,110.25,569.22,1167.33,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5
CUST_0105,2651.24,80.31,241.06,49.5,9.42,15.37,93.5,11.81,20.45,1847.14,12.23,45.79,676.68,1155.879090909091,111.53333333333335,186.2411111111111,224.31,9.74875,83.014,192.41636363636363,159.95499999999998,18.52,1839.6262499999998,25.465833333333336,250.88299999999998,553.8050000000001,11.0,6.0,18.0,5.0,8.0,10.0,11.0,2.0,4.0,8.0,12.0,10.0,2.0,3048.54,232.84,460.56,332.89,15.79,307.27,535.59,222.78,37.12,4609.86,64.19,941.91,1083.98,1.0,0.5,1.2113452767758666,0.5,1.0,1.0,0.5,2.0,1.0,1.0,0.5,2.0,1.0
CUST_0106,1066.43,77.47,95.34,50.54,0.0,28.37,51.82,65.09,84.67,700.41,18.78,33.96,238.68,1226.555,63.01666666666667,90.63222222222221,120.98428571428572,0.0,175.56777777777776,119.72,716.704,234.94583333333333,1980.396875,34.747142857142855,207.67222222222222,476.05100000000004,6.0,3.0,9.0,7.0,0.0,9.0,9.0,5.0,12.0,16.0,7.0,9.0,10.0,1757.55,162.55,211.41,373.89,0.0,353.39,196.66,1000.0,555.48,4587.3099999999995,80.0,530.74,1463.76,1.0,1.0,1.0,0.5,0.0,0.6423032998737753,0.5,1.0,0.5,0.5,1.0,1.0,0.5
CUST_0107,201.8,49.72,99.73,0.0,32.13,12.47,39.24,43.4,10.3,2187.01,10.18,1.63,13.18,229.4283333333333,43.992000000000004,199.551,0.0,50.144444444444446,113.84166666666668,67.59642857142858,363.1615384615385,23.23071428571429,3000.0,21.02090909090909,24.837500000000002,13.18,6.0,10.0,10.0,0.0,9.0,6.0,14.0,13.0,14.0,4.0,11.0,4.0,1.0,355.4,124.62,656.19,0.0,69.19,191.59,177.95,1211.42,70.33,3000.0,75.71000000000001,67.98,13.18,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,1.0,1.0
CUST_0108,645.78,73.87,603.25,245.66,62.9,13.77,210.71,90.96,8.22,301.45,5.41,29.18,1228.6,543.48,57.14625,496.95363636363635,333.1218181818182,26.900769230769228,258.8533333333333,1098.515,417.56916666666666,16.275000000000002,2000.3100000000002,13.790000000000001,172.696,556.1076923076923,9.0,8.0,11.0,11.0,13.0,3.0,6.0,12.0,12.0,15.0,5.0,20.0,13.0,1693.45,171.09,946.8,1611.39,78.69,448.09,3209.47,964.47,40.96,6000.0,19.95,823.4,1548.26,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.843227535192663,1.0,0.5,1.0,1.0,1.0
CUST_0109,115.04,68.36,123.47,973.22,13.46,27.89,591.39,38.15,175.45,57.75,12.14,19.45,501.9,119.735,52.72846153846154,106.00666666666666,598.105,11.760000000000002,129.22583333333333,1429.4966666666667,422.2610000000001,210.49749999999997,227.377,26.496,168.92857142857142,501.93375000000003,8.0,13.0,18.0,4.0,5.0,12.0,6.0,10.0,12.0,10.0,10.0,7.0,8.0,195.93,110.81,409.16,1229.04,17.92,402.75,3805.35,700.98,400.0,570.17,54.5,614.57,1161.27,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0
CUST_0110,733.14,145.28,460.09,95.63,34.14,15.44,1322.45,91.38,400.0,1582.11,7.88,12.06,480.19,648.409,120.81555555555555,187.7990476190476,102.8725,35.358,165.246,3434.614,550.6333333333333,400.0,2103.663888888889,18.088,184.91,580.819,10.0,18.0,21.0,16.0,5.0,5.0,5.0,9.0,6.0,18.0,5.0,4.0,10.0,1389.49,497.12,766.77,215.36,65.05,397.53000000000003,5000.0,1218.53,400.0,12000.0,32.62,349.07,2174.29,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,1.0,0.5,1.0,1.0
CUST_0111,96.51,20.26,126.74,550.72,48.38,5.77,661.14,3.29,211.04,283.33,5.11,7.42,134.96,90.23666666666666,21.56625,124.92333333333333,663.65,39.97818181818182,79.07000000000001,608.5814285714285,178.83,225.286,504.4416666666666,10.424545454545454,50.462222222222216,102.70533333333333,3.0,8.0,12.0,12.0,11.0,4.0,14.0,1.0,5.0,6.0,11.0,9.0,15.0,118.62,32.42,275.13,2500.0,85.15,163.64000000000001,3401.66,178.83,427.67,1204.69,22.22,109.25,878.37,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,0.926610644257703,1.0,1.0
CUST_0112,487.81,441.23,104.85,362.53,9.68,18.51,46.33,11.77,15.57,335.89,10.72,49.56,600.4,408.6475,126.86666666666666,107.0975,368.8833333333334,11.169166666666667,82.93416666666667,78.56666666666666,318.075,15.41,2008.5025,24.76625,200.3578571428571,436.53846153846155,4.0,15.0,4.0,6.0,12.0,12.0,15.0,2.0,2.0,8.0,8.0,14.0,13.0,868.36,584.25,139.26,913.03,48.24,341.06,265.9,438.57,17.32,3000.0,64.82,1077.6799999999998,1305.3600000000001,1.0,1.0,0.5,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,1.0
CUST_0113,787.75,88.49,375.74,125.72,16.89,11.88,429.28,19.4,52.76,4374.96,17.61,9.98,662.39,777.2075,58.10066666666667,398.9971428571429,170.9823076923077,20.61,109.38666666666667,776.8594736842106,173.58800000000002,9.613333333333333,2656.884,45.49666666666667,123.934,585.1758333333333,4.0,15.0,7.0,13.0,4.0,6.0,19.0,5.0,6.0,5.0,3.0,5.0,12.0,872.49,269.08,945.96,570.95,41.88,130.58,3964.33,205.41,34.09,3000.0,56.9,315.62,1541.33,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0
CUST_0114,696.74,6.08,131.71,2101.06,18.46,35.53,702.55,43.42,56.36,2088.5,8.92,31.4,289.35,783.1800000000001,6.08,111.04,1145.642857142857,15.358333333333334,121.55375000000001,952.44375,344.9707142857143,70.4752380952381,2307.1275,36.733333333333334,395.48699999999997,280.6433333333333,5.0,1.0,5.0,7.0,24.0,8.0,8.0,14.0,21.0,4.0,15.0,10.0,6.0,1372.28,6.08,310.74,2603.85,52.82,285.67,3020.13,880.4300000000001,490.24,3000.0,84.12,1007.1600000000001,1141.97,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5
CUST_0115,237.47,33.61,253.03,52.67,34.96,7.21,759.38,34.01,202.75,2117.22,5.35,22.37,154.66,263.226,32.774,217.664,75.68846153846154,35.35125,131.64000000000001,827.3333333333334,464.9925,155.88166666666666,1799.7154545454543,21.527142857142856,119.31545454545454,211.48923076923077,5.0,5.0,10.0,13.0,8.0,3.0,9.0,4.0,12.0,11.0,14.0,11.0,26.0,504.38,38.12,428.74,436.1,74.52,154.22,2371.49,938.6700000000001,407.62,4674.780000000001,44.81,599.4000000000001,1386.01,1.0,0.5,1.0,1.0,0.5,0.5,1.0,1.0,0.5,2.0,0.5,1.0,2.0
CUST_0116,247.1,108.47,196.96,90.85,34.91,23.16,716.91,172.78,353.21,993.66,13.97,0.3,206.19,439.63,34.26153846153846,153.57538461538462,182.62761904761905,34.282,134.36368421052632,1648.8088888888888,401.52833333333336,201.64444444444445,1910.1860000000001,33.00714285714286,3.596,394.1455555555556,16.0,13.0,13.0,21.0,5.0,19.0,9.0,18.0,9.0,10.0,7.0,5.0,9.0,1796.12,87.34,631.01,1123.5,78.11,587.02,5000.0,1591.8200000000002,400.0,6695.5,83.63,5.21,1027.22,0.5,2.0,0.5,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CUST_0117,335.31,14.31,192.29,364.01,59.97,15.17,636.24,154.32,13.74,1645.74,12.11,42.18,200.91,158.53916666666666,30.195,194.13,362.37874999999997,25.097391304347827,59.50785714285714,1743.0857142857144,436.4046153846154,13.625714285714285,2439.508181818182,30.356666666666666,159.84625,152.57285714285715,12.0,14.0,2.0,8.0,23.0,14.0,7.0,13.0,7.0,11.0,6.0,16.0,7.0,317.98,117.04,285.91,1324.64,91.9,175.63,5000.0,1186.57,30.15,6000.0,58.49,837.1,492.18,0.5,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0
CUST_0118,336.39,0.0,117.28,119.3,20.32,6.58,233.13,77.8,31.44,2433.9,30.47,57.19,268.59,481.44588235294117,0.0,61.895,229.73600000000002,39.464615384615385,45.01375,388.6825,389.99545454545455,28.67,2592.941428571429,60.41545454545454,92.77117647058824,379.66727272727275,17.0,0.0,10.0,5.0,13.0,8.0,8.0,11.0,6.0,7.0,11.0,17.0,11.0,1758.4499999999998,0.0,179.69,640.89,71.67,92.35,1421.04,1287.95,64.49000000000001,6000.0,122.34,603.3900000000001,972.7,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5
CUST_0119,913.96,47.43,420.34,140.77,23.62,0.0,551.87,41.72,244.76,1655.26,0.0,9.92,398.53,976.6212499999999,59.571666666666665,452.9275,245.12727272727273,15.793333333333335,0.0,1943.5871428571427,571.795,112.91600000000001,1409.076,0.0,152.92000000000002,424.54999999999995,8.0,12.0,4.0,11.0,6.0,0.0,14.0,4.0,10.0,5.0,0.0,4.0,2.0,2489.42,223.31,1000.0,763.43,45.379999999999995,0.0,5589.66,676.11,438.88,2481.71,0.0,201.21,483.71,1.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CUST_0120,544.22,13.41,90.04,273.2,3.96,57.42,278.67,161.46,256.71,3864.14,18.9,5.43,133.85,424.68000000000006,9.1875,84.268,350.67533333333336,5.867,99.925625,1288.4290909090907,414.9281818181818,303.4525,1535.6028571428571,20.5685,27.574,142.84666666666666,11.0,8.0,5.0,15.0,10.0,16.0,11.0,22.0,8.0,14.0,20.0,10.0,3.0,1086.56,12.27,276.53,1741.3999999999999,16.75,338.07,4605.75,1629.33,400.0,3000.0,67.92,66.49,271.11,1.0,0.5,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,1.3969204448246364,1.0,1.0
CUST_0121,801.32,38.57,83.38,652.09,18.1,31.38,68.57,35.36,400.0,1816.79,18.48,2.27,1321.4,649.5338888888889,55.943999999999996,167.31,291.89875,15.608,108.648125,199.91,240.86875,400.0,2483.201,16.56,34.33,652.354,18.0,5.0,13.0,16.0,15.0,16.0,1.0,8.0,4.0,10.0,17.0,4.0,10.0,2221.7400000000002,162.41,522.94,1612.53,53.84,305.21,199.91,441.95,400.0,3000.0,53.99,53.54,2100.24,0.5,0.5,1.0,2.0,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0
CUST_0122,89.57,130.85,92.2,533.19,31.98,31.45,816.88,45.14,9.95,165.72,9.63,5.84,137.9,89.57,144.57875,70.144,834.63,31.069411764705887,248.31428571428572,2014.4342857142856,500.63199999999995,10.67,309.54499999999996,13.405000000000001,257.22333333333336,63.285,1.0,8.0,5.0,8.0,17.0,7.0,7.0,5.0,3.0,10.0,6.0,3.0,4.0,89.57,576.03,152.54,2504.3999999999996,139.25,376.16,5000.0,884.61,12.01,1560.53,18.68,763.33,112.89,0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0
CUST_0123,318.16,15.62,271.27,436.43,10.07,31.34,21.49,145.74,7.64,838.37,2.84,12.42,324.55,499.82652173913044,19.23,237.095,625.76375,12.135714285714286,127.63714285714286,60.605000000000004,441.89866666666666,7.9075,854.492,13.959999999999999,175.3111111111111,262.2525,23.0,3.0,6.0,16.0,7.0,7.0,2.0,15.0,4.0,5.0,7.0,9.0,8.0,1373.27,27.73,498.43,2814.14,37.03,266.15999999999997,63.83,903.95,11.53,3000.0,35.39,446.8,593.07,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.5,1.0
CUST_0124,17.34,19.83,113.32,395.47,18.73,3.02,1402.49,18.15,4.38,1209.15,11.46,49.63,163.58,19.866666666666667,19.7,119.01333333333332,664.6279999999999,17.86625,27.718333333333334,2971.407,332.6466666666667,14.048499999999999,2106.6707142857144,24.549999999999997,418.3114285714286,305.7646153846154,3.0,10.0,3.0,10.0,8.0,6.0,10.0,3.0,20.0,14.0,9.0,7.0,13.0,29.81,91.33000000000001,138.29,2500.0,47.489999999999995,48.34,9669.630000000001,590.44,53.55,6000.0,43.98,800.0,1269.06,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.483790523690773
